"filename","species","filesize","md5"
"20713",73,23327,"0c0a9693a59270f7cd64b5e7e0e23eaf"
"20912",73,4794,"bccc299d72bad5148783bb83fc2695a8"
"21147",73,5008,"95f0d100ba45dfe016e017d241050222"
"21451",73,3095,"ba71a2ffb6b7e08ab117b71bd8f947f5"
"21609",73,15703,"eff9f11b99d35a2a0c5d42bd794d1d63"
"22004",73,3272,"fdf4b3d92b98aef74c946b4cd6ca9cef"
"22219",73,14147,"a64455efee1334932f9fbd5b95e23073"
"23308",73,14392,"c2e41353cea75bd88c1bbc96e1a87cf4"
"23432",73,17928,"5558cb3fb9f4d667dae6ee73145fdf92"
"2368",73,10806,"c01eea047eeb360ae70855085b29fef5"
"23903",73,18424,"38475b336eed2653d1327c0e02ed5f53"
"23923",73,9421,"9fc03ccf2759a07991b4a1191b2c2add"
"24085",73,17694,"8d0efccf4b7e066d10b777e64ffd9ca4"
"24164",73,8099,"cbcad754384e0ba621943771a96d94cd"
"24236",73,14310,"a6fb8c9c372d54d4efd34404298bcbf5"
"24428",73,5450,"7dd5a1b100e2fb3b2794bd1f26202957"
"24464",73,18752,"c39ccca052f5d2d4ab8e6a861fe2e45f"
"24611",73,13339,"6cf8d58525307f91b838e11efaaf50c8"
"24785",73,13413,"7e7971023152885a6e42085876ff247e"
"24863",73,24226,"5c99cae8ac3fb1032f14dc11fe88eb69"
"25336",73,2835,"5024fd5c2578aa761f6c62cb8a5aca42"
"25703",73,4195,"c6bc4e0aca37f5aac19f17a4acc189ea"
"25791",73,15330,"5049fa4bb76b82145fe5f0c540579c53"
"25989",73,24894,"eb2684751cca1113687ed31706f3b977"
"26087",73,11207,"5b403183d2c32809e663997aea86c7ab"
"26410",73,9165,"6d070183577bdbf27bce4c00142a695a"
"26511",73,13027,"43471536b4aeda9a931199d1cac2648f"
"26563",73,9742,"979e7a03384c6bdc620a54b08a7d334f"
"26617",73,12637,"31092cabfde1005e79b98ec04df0cb67"
"26656",73,13053,"b5d91e1e10405110f6d7178fb8fd864c"
"27036",73,14377,"5a03b692ba216720b105a950eaaa83a6"
"27092",73,2326,"25f56a8ab2af230e34714bcc07ba6878"
"27446",73,5293,"e3b01a6447f8844b5ebf171dca670a61"
"27762",73,11417,"429906e96b801bf4c9b57cba32220830"
"28049",73,6849,"a73aa5bc09c3e916c7990ac28dc4f720"
"28054",73,8494,"081fffdfce1ee423d89139eb9ae2fec7"
"28329",73,18325,"cfd8892ded01a836e27c714429bd5af5"
"28769",73,12190,"4110e11250df824bb13fcc73e54a8803"
"29303",73,2509,"efa8c59311856c895c127e306b22a515"
"29624",73,6282,"c6406f474ca0da9436787ef34a34b503"
"29758",73,3371,"5dbdee2d5b0d680425f415eedf8944ce"
"30027",73,5163,"1219131a0e949d4434ea9713f97e9d49"
"30562",73,15597,"a5f2689f22db720cf99f3662132963b0"
"30619",73,1967,"10110b69b923a5730361ec249383859d"
"31592",73,2577,"31a9a95c2569916357425535786d61b6"
"31980",73,7226,"80ab9cd5e82b6324b1ba5918b9edad3c"
"32010",73,18255,"4c4a681c759175ad47d24fd79172670a"
"32345",73,16147,"0a24d0255ee504474b82217f7cf980ef"
"32523",73,3234,"9956d23acdae9c38b0ddb0af2c8c7f02"
"32611",73,19639,"af2a9fd3d869231bc04f5d22e7b329c0"
"32735",73,17749,"b8e19cf372ad9554ea0f0ca9b7447c8b"
"32812",73,15142,"c88416de5c4c7bf503ced92e5aeb5004"
"32922",73,4633,"2663537e883dc8baa2e833b77e9bc6a7"
"33014",73,7166,"a51cda61df642dd5316175e57cc8e232"
"33306",73,4352,"58b2eb7fd588451c3fb2e405a9bad320"
"33405",73,3606,"c4fd25ee6a824c598690fce86cdb9e57"
"33648",73,14045,"05f46085cca50807665f3227c236a50f"
"33695",73,20455,"e62a8a4c0a9795363fe05ee3b0056fec"
"33867",73,8551,"0eb0be4d5734dcafe8e6c0206393f145"
"33945",73,20524,"33972ffc86e3890bfa34ff073ae91250"
"34011",73,28404,"6b021fb0d2b619a215bb98518f4f0100"
"34059",73,14802,"c7d49dd32523727aee9a62f14bf91d4c"
"3415",73,17548,"a0acced9d7246f0796071c0b6dff8c59"
"34318",73,15364,"417ad8644f5b00a60fa2bb2d3c6a55eb"
"34583",73,2282,"cc7164ccb31cc0148da90a5744889b2a"
"34955",73,5729,"edd0828adc3e787cc684902e77e554c6"
"35697",73,4386,"d87a8ce4cc35869f90444c6842dd00f0"
"35762",73,2702,"3239cb47c837aa210de95bd3ddbce6ff"
"36057",73,3188,"e5329b927d80467cd869a00257b92c5c"
"36125",73,4247,"8ffabaef83fe24e167f98297e69dcae7"
"36128",73,7601,"3aba258ea93b3b7314ecd1296f0386cb"
"36166",73,12774,"9e23fba5e37a5cde11fb5dbbd6037078"
"362",73,19581,"310df86909ddb559a3f7032e2fb61fe3"
"36229",73,8821,"6388fe85b158710fdfb7a7afd9a16daa"
"36781",73,10727,"322c5f5ce204825105c73c173be93998"
"36917",73,14878,"3f0bcb71a96bb79e282975855552b1e8"
"37152",73,19343,"ec8895765788583d56a5ee1503af8ba7"
"37301",73,4011,"7b8ba3a631650ae065c72eeec0d8711f"
"37314",73,16406,"203a101cdc22787c52dd5f7d0cd52000"
"37936",73,13137,"0f2486fba7c99c3b4ca918ae43790aa6"
"37966",73,19236,"c3c5e722c37f23e5bf7137c4574d8229"
"37990",73,12776,"3a909b99e107d8fe5d4422591f5c4d69"
"38061",73,15706,"c808783b05ef99526409bcc5dbf7157b"
"38147",73,5120,"a12bbb08d08dc848301e0366df427238"
"38248",73,2313,"be3d704acdb37ef74346a3ca4dc1caa1"
"3831",73,6863,"d0744db3bc51a3c483c9a7202d0d42bf"
"38869",73,17236,"a26023799c0b5f16544840039f11d30c"
"39121",73,15923,"1af35017842ef137a4e6db11b0c6f0de"
"39417",73,11141,"43ced34d3830bc5655b7f6b1137d9ad6"
"39546",73,13119,"a1a9da81f64667b0b93a3b271fa48567"
"39618",73,11070,"404c2ba19ddddb025126b245511baa95"
"39650",73,17923,"f4d6b85a7ceca19fad2063acc7ba4eb0"
"39887",73,3796,"e976e171cc86a97645ee372b9b8f95e4"
"40136",73,4013,"0902f8747c35b09ffa39ff3e1b249b7a"
"40497",73,7822,"56e842e5e61ea39d9700b3453f5d883e"
"41149",73,13169,"a64a022a67e21546a45b641febfd655a"
"41317",73,17730,"bce4cee4fbc5c5edc8359cb2836dc090"
"41416",73,2185,"54c3e85cefdbdb7ccb2702a345a2244a"
"41714",73,20074,"2dd46efc7049ba82ebdfc599dfff809c"
"419",73,20299,"e5b4f0f5897ec776ab826ceffde4662a"
"42390",73,11283,"a3e77b739aa84ccdccd1a14330b20439"
"42433",73,24392,"1e6f20bb2305c012ef1fa92bcef0a1f5"
"42729",73,10656,"59929ed89425334caaafe338169ab6d8"
"4286",73,16084,"4ee5102a0b762eea9a314eecefa2afaa"
"43134",73,14202,"3c231a813d1e835ab5ca5638bc19e207"
"43359",73,4218,"d26a6b1b4a3ae5d560955ad508e24dc2"
"43563",73,11979,"bdd3bd7c4ffbb8295a224e926241ac19"
"43567",73,12225,"b205364cc4527cac6eaada60404da0fa"
"43592",73,2900,"c8de763439d44ab5fa590e6f128985ed"
"43717",73,2210,"7f84484bd9989d19d4b2e3ede5b24771"
"4386",73,14528,"061d1a456541a523084fc69b6d82b02d"
"43861",73,16169,"e75fcd43d76e94b47435c911a573100b"
"43941",73,2272,"20826728e1c9aa1a589c72be5031f826"
"43975",73,2930,"6faf933204694784376a508cac0bfefc"
"44070",73,6506,"de00c26d8cf3901568d898796a59921e"
"44216",73,6008,"21070d43c193ad1c0cf9bae69649bf0f"
"44554",73,4880,"fdeac064cce5ab36ee60850b539b3b8b"
"4463",73,3253,"43df751415f61860c1987c06334452b1"
"44882",73,9316,"2093d767fe720c27d227af43b3c61ee7"
"45226",73,3090,"2f78649652396dff131092d0e1735f3c"
"45264",73,9943,"765f22a4bd7fad13c8aaa7cb6e318880"
"45330",73,3728,"ab640e696a451166ace555f60dbaa3dc"
"45463",73,6118,"fce9f0278218defef6feef8bab4790e7"
"45488",73,3711,"4a6736db837f9041e0d774b87093dccc"
"45563",73,3876,"640cdf1ed16a6c436a4db73ce645ae95"
"45619",73,11210,"28f8348921002ccc7dacc938b9a6caa9"
"45718",73,25732,"064dec59fe58595a0e4842c37d00c0da"
"45762",73,2755,"a69e92583dddb1f007799dd994bfba6b"
"45818",73,8350,"5c70a5a3338e3c0262951fa01a4d4334"
"46215",73,6087,"70be35a740130d97c491f2f73af5d534"
"46398",73,3726,"c25346c914c8a983fb11ac3442f4caad"
"46646",73,2942,"033ebe8b7c12a4668f6a951f865abb41"
"47760",73,3861,"f905a2ca8e0817714e2d0e494ef3033f"
"47838",73,17229,"ebd04cbf72005c024596b207d6d78a81"
"47910",73,10990,"32248d025ea13781fb6f1ecdbb3b3a1f"
"47924",73,24345,"61c7caec1ae04240ce89affb7ba5c8b0"
"48435",73,10080,"89371a59cf1ee6640cebf423a577560a"
"48581",73,5002,"b8ae0fa7d657f241b873f8d9d177c017"
"48911",73,9658,"08c28bd4e3a931778f7140cbd67b4294"
"48958",73,9599,"b2b258d734dde3a6b5bbc52d5d8d9087"
"49295",73,7910,"ea36753ba3feb239821038eff903164f"
"49391",73,14362,"5cfdeb16239e821dc7e31e33ed20cb01"
"49439",73,22175,"acb8a2cbc6b7d4218e38e52b005a73d8"
"49638",73,9000,"22cfcd3c366de5f75e19bf0db0b26742"
"49705",73,8728,"dfd3e0a4c520f6dbaadb7f4fcc538e96"
"49848",73,2403,"4546dbfe856a81a29cfe8676d668a942"
"50234",73,20851,"23824d29b21b6d7218cb7a686d9d8cf8"
"50280",73,5807,"d06f8865589a3e4cac06783f265d8036"
"51009",73,4755,"5accfa62bc1767661bac898797edc643"
"5114",73,18805,"b81c0305efcebba0776fc3334d294bd5"
"512",73,3533,"ceb2f3ed76509534198c830c20ba9b16"
"51408",73,12196,"6aca845c44f8d236c1a55160c556df58"
"51729",73,1993,"c1fd532632791e00621eac4057bfbacf"
"5220",73,7598,"46e22ed7505a8625fb39d3bcb46ad144"
"52450",73,5447,"3bd46b84c974e564379bab48008347d9"
"52523",73,18885,"c7c7a14f4e1e87fa2530ef75cf6f04df"
"5346",73,19463,"7fc0b6acc6c5f2d916e4b8811b40b9a2"
"53462",73,3909,"6e76e625cc745ce05a75325d92315953"
"53518",73,16943,"5e15cea914bb6c6d3f0b51a07fae9665"
"53586",73,3346,"951dae42513cf2b43c1b31fc726f70ee"
"53856",73,3738,"e5f41cb8c5a777dcfb766d78f4deb055"
"53954",73,8161,"e3886ce5e768c89b660b16c08e83aec3"
"54020",73,20560,"de7017b5fde088ab90d6907f10bb032e"
"54155",73,13586,"a09d5bad2161855503909a2e51c83b48"
"54372",73,11991,"4923c0e045065151787c819b0cfd1918"
"54897",73,25359,"9f05d3ead1de9e71d482bdbd00049ca4"
"5495",73,10421,"e363886e1474ff2723894db393e6145a"
"54993",73,5522,"585e07a44f5cf2fb2fd603a9934f0281"
"55035",73,19740,"ebaf6f13421aba05b87c6c39bd083677"
"55346",73,23043,"4056173ba2178a9a2762683ba95504ee"
"56153",73,9802,"86003e38f536bd6f5a339e14328e186e"
"56206",73,23516,"f01ed50af686b5c77853e3802e0a97f8"
"56479",73,12511,"405b3aea63f396ee4257baf8e5ba97f5"
"56505",73,12199,"763a92a594808f28a8335d6917db1f07"
"56508",73,3566,"3e93a35a22f98aeb9936328d52bd3546"
"56598",73,9594,"73f39ae28996f5a9c0a068dd1dee426e"
"56841",73,15269,"459b4fe4658549856d6d681d090dd7d7"
"57111",73,8223,"0dd0999614dd703539de4acd3c1b25cf"
"57191",73,5172,"a9e157b021b2645e8cab36abdc4c952d"
"57439",73,13411,"49e5615f27efd6ec8a89e600609db1fa"
"57453",73,6288,"50f16dbf02df785f7d47107b24fdf0dd"
"57498",73,5634,"e5bc73a43188174135fbeda17ffcaab7"
"58",73,3676,"f4b1d5f223184586263f3cbf836ac0e9"
"58014",73,5257,"2f5dba4ab0b4ed4542ea4ef10af8d11c"
"58061",73,3815,"86fd124c71f755a5cb1ba784a5858acc"
"58491",73,16920,"efb80a075520a6ecd4348a2dd260d6f8"
"58545",73,9317,"68c51cf2e308a0db2a5d18fe174497cf"
"58565",73,3582,"c7c5d5f1cd8205a5d309fd6768caf4bc"
"58645",73,16359,"d0fcb70ea7a6ad89d042d8e8392ded85"
"58648",73,3318,"108fc56d3c14798b542ac2e51b4baea0"
"58768",73,4181,"284f2761d43f108ad32a48d1e7b52544"
"58794",73,4000,"e26bb367a756f51cd33fda192350815b"
"58818",73,2899,"306e0f02fb8639eb559eb28c78ad8fb2"
"58845",73,7297,"0ecc5cda9015b19475d91c8a1a35f287"
"59061",73,3355,"da43f30ef867c1e396383d7d65430607"
"59123",73,6025,"7052a34006f4c6fcf2cd00c84e882e17"
"59135",73,17469,"bb497ec58dbb9c1c9ea2dcb337782717"
"5937",73,9934,"2a39bddfaca4c1bd0641dfc99d36fcec"
"59585",73,10013,"dad04f1dd6a348ce969d8d59e9ef4228"
"59814",73,8345,"3ab6b9e331b96d80385ec089e4f68fd6"
"6048",73,17247,"379c711d56b1fd8cb369c64bae906d8f"
"60725",73,16468,"d2106668250bd92f537c38f5ee7f979d"
"61168",73,16884,"b4f72f133af5039ad378965712bd05da"
"61458",73,2454,"1f5d16ccc57da32d5bd684ce0e7695a4"
"61766",73,5104,"4f342729f37e2a3a997b79d5be492296"
"62060",73,14784,"a8bbbe349a7d5dccbc005a834ee0ac1f"
"62111",73,11463,"40224dc0d92356dd544f750a54c944b0"
"62230",73,17269,"6bd00276af0f2143a59f675cf0c6eaa5"
"62481",73,15952,"4fec66f8e8333624d2b297740657e05d"
"62536",73,5470,"6a1b30aaf7c8c850c1eafa6ee30503c0"
"6256",73,3374,"f6b303ee2c5c0098b39a18324192a587"
"6297",73,5798,"385aa129ae8eca6ab567dd9086dd891c"
"63103",73,7931,"9f852200991837777b8e9862a1388e63"
"63241",73,21603,"809e978c42ea6adcf53132bcd68e9541"
"63831",73,19182,"d49cc7950f2b2d1b9478e648fa635896"
"63932",73,11440,"ef087f7466bd70c7f3f5e7b353159a1a"
"64240",73,2387,"bcb78c1c19bf798e51fd6ddc8537c8d5"
"64408",73,14972,"f1943dc68f0e4d1a5ddbd725ee716493"
"64934",73,7657,"9ce2a4e0ff4e830265efcac7db383166"
"64985",73,3225,"58e52e6f128fdc0cd84888666888cb92"
"65055",73,2838,"217e1ba31be07234ee0235122ddf6b3b"
"6576",73,4106,"a3ccfb51c30e3e32f08e3e1990bacd3f"
"66201",73,9373,"3330b2873da0add4791be37fa2e68632"
"66512",73,12025,"999e026903f67155b9326f8c6e9b9515"
"6655",73,7555,"86035d39b5e48583ffcc3a1ef0b6b061"
"66707",73,2855,"fea06cf15a174008cc9ed79f16751c81"
"66810",73,12008,"223b17b458aa73d2edde82a26c5945cd"
"67100",73,11234,"773df50eda753b168c664b08c9c6463b"
"67113",73,2233,"4d31bafaf66343c24c46c4426ad7bf50"
"6719",73,9679,"5c0d3809a62512c7445657cf5dca0828"
"67209",73,16667,"8353856f542b92d86146f93c26e4d229"
"67483",73,9714,"ce8cf6c0d6c5c16a28073c6e0649abcb"
"6750",73,12380,"0fee8c1647c6f3f16bf8b3b53cb7665b"
"67756",73,2750,"6f26772843c8643fd4c91f43377b4fbe"
"68088",73,3099,"a0f775c32a057256359c2cddd6ee7bdf"
"6869",73,2090,"61140d2a4b2bd7930b589eb62631bcfa"
"68757",73,6578,"2944d02118e4f0b1e114baec50f606f5"
"69182",73,6912,"ef61a0618264fedc35ea755ad425653d"
"69585",73,5084,"46bae817ec4c1d20c6bfa3a22520cea8"
"69652",73,2394,"7bcc76a857e6e0ea8695c9a270573279"
"69793",73,20059,"b20d614a10b987fd1079102ec149c2e1"
"69993",73,10311,"8eaa6df95ff9ba9b8e399e8c4235b0fd"
"70225",73,2231,"d0f5a4763b67cd90a7f7cc4de2f915a1"
"70364",73,3790,"d58288424e07d34ca7f2832bc9ff7066"
"70508",73,5509,"84d761cde7ee2d682f2226185e49c83d"
"70706",73,10927,"82f448bc16cbdb3b80db79c90401ad74"
"70783",73,3231,"744de1655daf64f61ef574ba0b4c404d"
"70927",73,3032,"991608c46674ef5209826886c1747241"
"71390",73,2794,"53502ee83f1aafa752135a4e3483a893"
"71451",73,2581,"e972d530fa4ef1ada824ba9df19ebe9f"
"71596",73,6654,"6eab27d0b90d66971937cbd86a0087fa"
"71983",73,2804,"4a2ce5a8c5b6086ea933413c471ea317"
"72008",73,7710,"942e069f563201405fce0dafc0255281"
"72455",73,9370,"b40c4f4b4dd96fab64fa44fa87bb8ca3"
"72580",73,14272,"6cae2e436c83728892385a2735460d40"
"72623",73,19385,"751fef701d7060277f930b20f2ab463e"
"72691",73,4069,"505283ae5575073c37695ead3e1610df"
"72929",73,18011,"8abaf6b9c36c54bf0bf7249b09f6399a"
"73172",73,4061,"4a8d68ecdd3ca08f9720e0719bb417bc"
"73299",73,3561,"b8832b8a3440b8615dc871779ee60099"
"73358",73,6507,"535b91cec5ef268c1a2661752f713d00"
"73698",73,4255,"4d3fc41e7f07f7d9bb8da4b963e2aa77"
"73944",73,9954,"aa27d5935425e9b603bb74c63d901b3f"
"74030",73,13726,"e4509ecb07e3ee656bedc92329e4d204"
"74185",73,2785,"3bfcb25d0e6352af0b4a590f5b2846ca"
"74216",73,11908,"0d3fa560fa95147d1568a312da985d4c"
"74342",73,2430,"ee8abd1ab03097553cf45f66f5cf0c3e"
"74358",73,8804,"a56577798daf95d3bc15494cdcfd62cb"
"7438",73,6195,"fe0dd77daa1a422f1a88aa88c0358a0f"
"74983",73,7864,"711788f94460094feb4a412fda556142"
"75178",73,7016,"4c620058f7fafbb9abc5455a80fd671c"
"75468",73,8967,"11e07df3459bd111f62ab7ab056b6416"
"75506",73,9865,"25065edc916d4ae275f202df6faaa5b7"
"75721",73,20250,"984404dfe8d9aedb41a517c11c7507a6"
"7588",73,10452,"62871e602be58d32f5bfd9b30585fa71"
"76023",73,2775,"c534e12a1b3ebeeb7e75677cb5fee925"
"76030",73,11781,"9fee353f57a0fd548a03f6f29c9daafb"
"76040",73,6829,"5d40295b5adef093f9fd2ee31a40c1ae"
"76718",73,7345,"968eaa3156e2b3e322ace2abad552f7b"
"76784",73,5666,"42f8c106c9c5c97dcc83aaab54ed2d33"
"77026",73,10643,"f2aa3fa8a877f78d971f618c7b38b7c5"
"77388",73,4341,"40518aaa6a0b30020fa38f829b70f66c"
"77395",73,12285,"2b0ce1b01ac67d91a96fe64d87daf672"
"77760",73,9913,"74f9833c7791d70539ce3ace44a9e74b"
"77818",73,10724,"e50b46e57f883c7de08bbc7e75f2b48f"
"77824",73,4055,"01606e5d74909041f684f83447203e45"
"78010",73,6431,"5298da6d7312c7f80fbf5634c2fd2b34"
"78055",73,14667,"cf94107c30b7846fb976612bff7499b5"
"78147",73,17867,"9ee83d74290333aebe1427cb5283eb60"
"78583",73,19772,"e9c599ddd624e0de2bd4195abebd0437"
"78773",73,15267,"66817ec7e58c50e2789edfe936af6579"
"7931",73,3232,"41fba82d568ddb785e2d452384053f87"
"8002",73,13464,"77bd5e2a89b0ee53477db558cbd208ab"
"80161",73,16325,"f67efa75cb96f4cc1340ee09890828f7"
"80292",73,3978,"ddf4379077e54560754df32cd3460456"
"8035",73,16352,"fd8dd11ec8ada77231ddb3b1bc9d0b96"
"80365",73,14829,"f24ebe8554157ec67aeb4be8dbcb9e52"
"80368",73,18991,"5fabe7134308a47764346ff638a31799"
"80876",73,4491,"a1e9e53f6410bc2595174414175579e4"
"81071",73,11534,"09e6db42476d913f9cc507926f7a99f3"
"81261",73,7720,"f33a009b262f8d6bfb89facef5744508"
"81368",73,9266,"91b40bc1a3e11ebb4c6303811317c774"
"81467",73,5005,"14a0c5e1dc207d34f36ddf45cdd8702b"
"81542",73,20150,"852a64de3a8bac87ef289e6c6517ba16"
"81580",73,7993,"994bfbb59c9f76e0139a47c12da2d99a"
"81766",73,7394,"15103048c01f0473f4153b913471d192"
"82236",73,20239,"ac0d975829fcb0144d8784f5b558fa1f"
"82351",73,8078,"abb28163a959645c671717dd35e76c8d"
"82439",73,23720,"d11833e0dc6df704434726420cf53e86"
"82714",73,14608,"e01db52e2e89c77c90bbd321d11a85a4"
"82720",73,5055,"b63ab535c315b44a2685e284215c14e5"
"82866",73,13176,"a28337ed9e7b2291f8a93c1ef7664ec1"
"83329",73,9133,"842c3df032d55b0f544e908698dc9fe4"
"83480",73,1384,"08bd842d160fa98d3e747e1486113a8b"
"83586",73,13362,"92bbc15a7850086d4bf0bff8efbc3b9e"
"83629",73,2164,"8ac86209f8496d246cb31e92fee99104"
"83782",73,8091,"b51428ca000fe389b393cb195360c198"
"84119",73,15064,"a6135ef9481ca12b915d06225ef96c96"
"84399",73,3414,"c3626c6bf0ba5b311e4ce4221c3b86a5"
"84479",73,9869,"5b2073a7236fda4075f4fe9ec8f9e3f2"
"84860",73,18217,"a460bc7fefd5ac6e83b2678b97fc5929"
"8490",73,2955,"680448c79e7c285c34d15e42e16e6be9"
"84920",73,2563,"7bb2c6b23e1a211466a8fc01ffe2638a"
"850",73,15210,"25dc111da42b387b2624f16be99db78e"
"85090",73,3319,"7f699ea9e3d0d255245fb1847a3b1b64"
"85478",73,12087,"ce0f7598867e216e34df0816fe221d70"
"86408",73,18399,"96e2bae74525202e2d7532824b93e5e5"
"86815",73,8406,"02045569099d9c5579b1c1e395befd3c"
"87279",73,16018,"fb40fee0192380d0dc66a223128195a2"
"8759",73,6188,"b0259198a77a52983be75d888eefb577"
"87658",73,5430,"da0cc62815bb688ceae6d5eeaf7a020c"
"88066",73,25496,"1c0febcdd93a4691b6663a205dcc4808"
"88117",73,24508,"d4aa66932b3668d2436cc5fff840789b"
"8827",73,16023,"5d216141fa4cdbaa4181eeb1a34c4470"
"88393",73,4710,"f5179ff4acd11588cd1a17a2c1062b90"
"88672",73,6658,"627844b2277a97bdc2fe1878f5a66e43"
"89348",73,2504,"cafe13959f52e9d4f50ed93c25bd3d82"
"89638",73,17628,"0c69314b195e49a4e6f6fc8b17d89983"
"89844",73,19831,"d0851ebf53adfe538a9b3b8a08c66fe6"
"89876",73,18571,"bda2fbda0fd9fea1bf8e4ec890adbbc1"
"90016",73,2922,"6bf7bd8927fc9d8e088c87e702555e33"
"90073",73,17614,"c609aedf4eb7877d215c203859777cb8"
"90384",73,5389,"297cdc43de7887252cebb09a2315d898"
"90773",73,7241,"5a1d13b8cc555787477b6625834d8e2f"
"91017",73,16827,"5ee258f1d7078bc44dfafd166f450699"
"91082",73,22050,"f7646feb8c09ba9c6137ac5903296338"
"91099",73,16478,"a1f77356f153fd4421d225f34ac97c34"
"91313",73,11313,"982b245c4fe5ac8d683213d67c792ecf"
"91359",73,2377,"310b9d9a22703b7546a3ac0f3612df3a"
"91650",73,8047,"0120d2655a5b7e2597fdd6a19c456476"
"91655",73,16995,"ab75675b5c45f0bd02de328f3e9c53c6"
"91801",73,14047,"6127396518f68d3823eee147a72cd1b1"
"91827",73,13293,"018004e5953d16e7c8d4aa1995c952bb"
"92157",73,10905,"0313084ab11d918e767994416bb9beaf"
"92192",73,9518,"1893ccf67a449dbe6fc4a9f40f2e046e"
"92657",73,15115,"cf09728d20679cba20f1a915caf6cc7a"
"93115",73,12676,"57eb0ead6acf32544b9b1c157bba9977"
"93199",73,16455,"05e2ebde70b8c0e00425329ac248a51e"
"93627",73,2828,"0c9b963bb28a6fa33719ccf944aff874"
"93632",73,8911,"0898caf838020cfd298da5779abb6c87"
"93670",73,14163,"3e853d14bd3017caaef47f275d8667fc"
"93676",73,9946,"0ffc687b21f53ba42e458bd85860e8fb"
"93948",73,15057,"802fd0685cfa6ae88d136faaf1d22fee"
"9397",73,12064,"e46fbce9e953876552d8705b02810139"
"94233",73,15692,"8e8258cf91238ced2c9b6ac4ed34d827"
"94306",73,20343,"26e8fc43a364f1f0da2c49ea13d029d1"
"95125",73,11113,"e90d10f59d0a8a5040242e2f9fde4ba5"
"95192",73,4985,"fd34ff2db02ab2f1de25c9f5320cd0a7"
"95356",73,16083,"bac8e4274eafd4fda56a649376f17e85"
"95632",73,5077,"bd9e71846f68bfb66d1c49ac00eead73"
"95659",73,3487,"c627d4789e6425f0a1a37b8a154afbf5"
"95760",73,2349,"651e20983bcb30eb407a213fb95c187a"
"95993",73,23745,"cc2f0236794515287e653a0e22994305"
"96045",73,12009,"27356c97d9e4e3b86e387460d619adcf"
"96130",73,3475,"d629724864a696eae7c3e03182a4681b"
"96297",73,5071,"04212dcb613a42ae01e57ae1fa6ee4fa"
"96527",73,15719,"14df64cae2fc5608daef24e69754efad"
"96660",73,12601,"a9efb2dd1b8c30d170db3921c86aae84"
"96771",73,25097,"99ce10b436ee8d665b20107d9dff4b6f"
"96823",73,21818,"7da7e908a96d680d64055889150f4a07"
"97599",73,8467,"040e9b93e218213c4b8fe278dd9f7aa4"
"97605",73,12852,"6e00ddf2b2bb38a6a747ddfe6bae6fae"
"97838",73,3304,"710c81d80b7e5de6cc66847cb59fc156"
"98182",73,14762,"eb3c092feb1697f8c364e040123ad819"
"98378",73,13923,"d553662476f8500fec361c58f040731f"
"98919",73,5224,"bf54d889795461c4ba18b89f7a307648"
"99122",73,5814,"9282d4f5f04ad580f778c724289cab4f"
"99374",73,11895,"b7e9c46ac3eac345d9fdea5787a88407"
"99658",73,12607,"7a85a187f79c56d13b50b2c018b44dea"
"99998",73,9289,"729d080e84e59783547b6ba346b3ce4e"
"100657",74,1410,"fa3c9b4ad69f00a5cfeaa39a9254c862"
"100691",74,5533,"0db5bf109f8e1752c653b25450c47269"
"101708",74,1706,"564b2caaaae66b5865a91efdd1bd60b3"
"103550",74,2791,"8a4054fd9088667510a5b8fb6256d9f6"
"103554",74,1262,"49a5ed65162b2e9e50d41c7479441422"
"103646",74,2053,"ff256031f5af41f7cb6928e7eea26c85"
"108438",74,958,"45473f4d0ec983404c3e09f13253ffd4"
"109348",74,5292,"853fe09b185f5085da083b9321e125ce"
"109897",74,2364,"bc03ff362be759f4a54f807721edc4c3"
"110750",74,2315,"f01d192e9d31612c4b029ec8299aaa9d"
"112142",74,2290,"bb76778daa0fcdb0fd8a7989efad6e1b"
"112458",74,2682,"1da6a7293bd9eac3ce52c5e3b798c8cb"
"11275",74,3816,"0fd487766798720967edda46154c64be"
"113185",74,3763,"4ce5be6ae2627cd8ed81f69a47af937d"
"113706",74,2990,"01e7cd8d93fa033d51dacddcf02683b2"
"113918",74,2612,"2644f706bec4ce9b617c4be6f7be4e23"
"11394",74,3950,"3f880a00269515750fd1ba7c9aa81957"
"114730",74,1228,"2116de2fc6ebd1ad4fa11bcbbe9b0325"
"115082",74,3571,"53b5d70bfbf010b11587ceeb51ba3314"
"115881",74,3948,"5c39a59aaec3aebf6697fa3fdc2411a4"
"116898",74,2988,"feee07b1e241a6d3492a84a2a690e4d7"
"117280",74,2618,"f0f79fb4d6e801592f9d3ac3f8c98824"
"121479",74,3244,"7833ef4c1ddd2c46f9c81af3c44d77e3"
"123870",74,2044,"f0d67bc0e7e643a212dd833af9e380bb"
"128115",74,4714,"ded73abe8a714dd392aab15d2f7fc015"
"128602",74,1029,"034ce669ddd868d23ca7ccfb35d0cb41"
"12943",74,4793,"dad474e5c73c35bf00d299943614af97"
"130485",74,3456,"08735bef9c83e6b2fae338dbd52e384b"
"130613",74,2534,"1b65e040c99c4e53c860c90d35d84deb"
"130649",74,1497,"8275e021cb582b2780213e60ac58d591"
"131896",74,5241,"9289ed5becdbcf5b36cc9bce1da9e83a"
"136559",74,2362,"422753b23919f7fb5dd39da3f98b6ccb"
"136720",74,5382,"d40680ef14525d58faacaf87f442c9d5"
